Sexo;Comunidades Autónomas;Sector del nivel de formación alcanzado;Periodo;Total
Mujeres;16 País Vasco;03 Ciencias sociales, periodismo y documentación;2017;13,79
Mujeres;16 País Vasco;03 Ciencias sociales, periodismo y documentación;2016;14,01
Mujeres;16 País Vasco;04 Negocios, administración y derecho;2020;11,07
Mujeres;16 País Vasco;04 Negocios, administración y derecho;2019;5,36
Mujeres;16 País Vasco;04 Negocios, administración y derecho;2018;6,82
Mujeres;16 País Vasco;04 Negocios, administración y derecho;2017;9,89
Mujeres;16 País Vasco;04 Negocios, administración y derecho;2016;10,72
Mujeres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2020;16,1
Mujeres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2019;0
Mujeres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2018;7,48
Mujeres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2017;15,89
Mujeres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2016;4,56
Mujeres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2020;12,81
Mujeres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2019;10,35
Mujeres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2018;3,78
Mujeres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2017;0
Mujeres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2016;0
Mujeres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;9,03
Mujeres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;5,51
Mujeres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;6,68
Mujeres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;7,21
Mujeres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;6,73
Mujeres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;0
Mujeres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;0
Mujeres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;59
Mujeres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;36,9
Mujeres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;0
Mujeres;16 País Vasco;09 Salud y servicios sociales;2020;5,36
Mujeres;16 País Vasco;09 Salud y servicios sociales;2019;4,24
Mujeres;16 País Vasco;09 Salud y servicios sociales;2018;0,69
Mujeres;16 País Vasco;09 Salud y servicios sociales;2017;6,75
Mujeres;16 País Vasco;09 Salud y servicios sociales;2016;11,34
Mujeres;16 País Vasco;10 Servicios;2020;17,3
Mujeres;16 País Vasco;10 Servicios;2019;11,81
Mujeres;16 País Vasco;10 Servicios;2018;24,23
Mujeres;16 País Vasco;10 Servicios;2017;8,38
Mujeres;16 País Vasco;10 Servicios;2016;11,84
Mujeres;16 País Vasco;99 Sectores desconocidos o no especificados;2020;0
Mujeres;16 País Vasco;99 Sectores desconocidos o no especificados;2019;46,97
Mujeres;16 País Vasco;99 Sectores desconocidos o no especificados;2018;0
Mujeres;16 País Vasco;99 Sectores desconocidos o no especificados;2017;80,81
Mujeres;16 País Vasco;99 Sectores desconocidos o no especificados;2016;50
Mujeres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2020;16,88
Mujeres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2019;14,22
Mujeres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2018;13,53
Mujeres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2017;19,78
Mujeres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2016;26,95
Mujeres;17 Rioja, La;01 Educación;2020;6,12
Mujeres;17 Rioja, La;01 Educación;2019;7,82
Mujeres;17 Rioja, La;01 Educación;2018;4,75
Mujeres;17 Rioja, La;01 Educación;2017;19,81
Mujeres;17 Rioja, La;01 Educación;2016;3,61
Mujeres;17 Rioja, La;02 Artes, humanidades y lenguas;2020;11,54
Mujeres;17 Rioja, La;02 Artes, humanidades y lenguas;2019;7,68
Mujeres;17 Rioja, La;02 Artes, humanidades y lenguas;2018;17,54
Mujeres;17 Rioja, La;02 Artes, humanidades y lenguas;2017;11,76
Mujeres;17 Rioja, La;02 Artes, humanidades y lenguas;2016;9,18
Mujeres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2020;0
Mujeres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2019;0
Mujeres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2018;6,52
Mujeres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2017;10,45
Mujeres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2016;22,05
Mujeres;17 Rioja, La;04 Negocios, administración y derecho;2020;10,37
Mujeres;17 Rioja, La;04 Negocios, administración y derecho;2019;5,47
Mujeres;17 Rioja, La;04 Negocios, administración y derecho;2018;6,96
Mujeres;17 Rioja, La;04 Negocios, administración y derecho;2017;8,61
Mujeres;17 Rioja, La;04 Negocios, administración y derecho;2016;9,38
Mujeres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2020;10,62
Mujeres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2019;0
Mujeres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2018;0
Mujeres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2017;15,22
Mujeres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2016;9,09
Mujeres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2020;0
Mujeres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2019;0
Mujeres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2018;0
Mujeres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2017;100
Mujeres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2016;35,75
Mujeres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;20,81
Mujeres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;19,13
Mujeres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;45,08
Mujeres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;19,49
Mujeres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;20,67
Mujeres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;0
Mujeres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;0
Mujeres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;0
Mujeres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;0
Mujeres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;0
Mujeres;17 Rioja, La;09 Salud y servicios sociales;2020;4,2
Mujeres;17 Rioja, La;09 Salud y servicios sociales;2019;6,94
Mujeres;17 Rioja, La;09 Salud y servicios sociales;2018;1,74
Mujeres;17 Rioja, La;09 Salud y servicios sociales;2017;5,62
Mujeres;17 Rioja, La;09 Salud y servicios sociales;2016;9,08
Mujeres;17 Rioja, La;10 Servicios;2020;13,39
Mujeres;17 Rioja, La;10 Servicios;2019;14,65
Mujeres;17 Rioja, La;10 Servicios;2018;42,87
Mujeres;17 Rioja, La;10 Servicios;2017;7,81
Mujeres;17 Rioja, La;10 Servicios;2016;0
Mujeres;17 Rioja, La;99 Sectores desconocidos o no especificados;2020;1,65
Mujeres;17 Rioja, La;99 Sectores desconocidos o no especificados;2019;0
Mujeres;17 Rioja, La;99 Sectores desconocidos o no especificados;2018;30,65
Mujeres;17 Rioja, La;99 Sectores desconocidos o no especificados;2017;50,78
Mujeres;17 Rioja, La;99 Sectores desconocidos o no especificados;2016;0
Mujeres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2020;45,57
Mujeres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2019;32,33
Mujeres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2018;35,2
Mujeres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2017;51,13
Mujeres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2016;39,21
Mujeres;18 Ceuta;01 Educación;2020;10,26
Mujeres;18 Ceuta;01 Educación;2019;16,79
Mujeres;18 Ceuta;01 Educación;2018;14,92
Mujeres;18 Ceuta;01 Educación;2017;14,15
Mujeres;18 Ceuta;01 Educación;2016;4,61
Mujeres;18 Ceuta;02 Artes, humanidades y lenguas;2020;0
Mujeres;18 Ceuta;02 Artes, humanidades y lenguas;2019;0
Mujeres;18 Ceuta;02 Artes, humanidades y lenguas;2018;0
Mujeres;18 Ceuta;02 Artes, humanidades y lenguas;2017;..
Mujeres;18 Ceuta;02 Artes, humanidades y lenguas;2016;67,59
Mujeres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2020;33,99
Mujeres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2019;0
Mujeres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2018;..
Mujeres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2017;30,05
Mujeres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2016;0
Mujeres;18 Ceuta;04 Negocios, administración y derecho;2020;24,99
Mujeres;18 Ceuta;04 Negocios, administración y derecho;2019;0
Mujeres;18 Ceuta;04 Negocios, administración y derecho;2018;39,23
Mujeres;18 Ceuta;04 Negocios, administración y derecho;2017;16,03
Mujeres;18 Ceuta;04 Negocios, administración y derecho;2016;0
Mujeres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2020;0
Mujeres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2019;..
Mujeres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2018;..
Mujeres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2017;..
Mujeres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2016;40,77
Mujeres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2020;0
Mujeres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2019;100
Mujeres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2018;..
Mujeres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2017;56,18
Mujeres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2016;0
Mujeres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;0
Mujeres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;100
Mujeres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;
Mujeres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;
Mujeres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;0
Mujeres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;..
Mujeres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;..
Mujeres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;100
Mujeres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;..
Mujeres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;..
Mujeres;18 Ceuta;09 Salud y servicios sociales;2020;9,31
Mujeres;18 Ceuta;09 Salud y servicios sociales;2019;0
Mujeres;18 Ceuta;09 Salud y servicios sociales;2018;23,31
Mujeres;18 Ceuta;09 Salud y servicios sociales;2017;29,51
Mujeres;18 Ceuta;09 Salud y servicios sociales;2016;32
Mujeres;18 Ceuta;10 Servicios;2020;0
Mujeres;18 Ceuta;10 Servicios;2019;0
Mujeres;18 Ceuta;10 Servicios;2018;71,84
Mujeres;18 Ceuta;10 Servicios;2017;67,02
Mujeres;18 Ceuta;10 Servicios;2016;16,42
Mujeres;18 Ceuta;99 Sectores desconocidos o no especificados;2020;..
Mujeres;18 Ceuta;99 Sectores desconocidos o no especificados;2019;82,27
Mujeres;18 Ceuta;99 Sectores desconocidos o no especificados;2018;10,26
Mujeres;18 Ceuta;99 Sectores desconocidos o no especificados;2017;100
Mujeres;18 Ceuta;99 Sectores desconocidos o no especificados;2016;..
Mujeres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2020;45,36
Mujeres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2019;50,88
Mujeres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2018;54,62
Mujeres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2017;40,25
Mujeres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2016;53,47
Mujeres;19 Melilla;01 Educación;2020;0
Mujeres;19 Melilla;01 Educación;2019;34,85
Mujeres;19 Melilla;01 Educación;2018;9,4
Mujeres;19 Melilla;01 Educación;2017;23,55
Mujeres;19 Melilla;01 Educación;2016;17,04
Mujeres;19 Melilla;02 Artes, humanidades y lenguas;2020;19,66
Mujeres;19 Melilla;02 Artes, humanidades y lenguas;2019;0
Mujeres;19 Melilla;02 Artes, humanidades y lenguas;2018;0
Mujeres;19 Melilla;02 Artes, humanidades y lenguas;2017;34,47
Mujeres;19 Melilla;02 Artes, humanidades y lenguas;2016;44,26
Mujeres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2020;0
Mujeres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2019;0
Mujeres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2018;100
Mujeres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2017;22,88
Mujeres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2016;..
Mujeres;19 Melilla;04 Negocios, administración y derecho;2020;8,88
Mujeres;19 Melilla;04 Negocios, administración y derecho;2019;0
Mujeres;19 Melilla;04 Negocios, administración y derecho;2018;21,12
Mujeres;19 Melilla;04 Negocios, administración y derecho;2017;22,75
Mujeres;19 Melilla;04 Negocios, administración y derecho;2016;9,31
Mujeres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2020;0
Mujeres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2019;0
Mujeres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2018;..
Mujeres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2017;0
Mujeres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2016;32,71
Mujeres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2020;0
Mujeres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2019;..
Mujeres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2018;0
Mujeres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2017;..
Mujeres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2016;..
Mujeres;19 Melilla;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;0
Mujeres;19 Melilla;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;100
Mujeres;19 Melilla;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;..
Mujeres;19 Melilla;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;..
Mujeres;19 Melilla;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;100
Mujeres;19 Melilla;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;..
Mujeres;19 Melilla;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;..
Mujeres;19 Melilla;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;..
Mujeres;19 Melilla;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;..
Mujeres;19 Melilla;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;52,25
Mujeres;19 Melilla;09 Salud y servicios sociales;2020;9,66
Mujeres;19 Melilla;09 Salud y servicios sociales;2019;0
Mujeres;19 Melilla;09 Salud y servicios sociales;2018;10,87
Mujeres;19 Melilla;09 Salud y servicios sociales;2017;20,54
Mujeres;19 Melilla;09 Salud y servicios sociales;2016;31,19
Mujeres;19 Melilla;10 Servicios;2020;34,15
